level_0,index,id,text,time,labels
10,10,544514883484520448,"#SydneySiege Latest : - At least 12 ppl have emerged - Police just stormed cafe - Gunman believed to be a self-proclaimed Islamic "" sheikh """,2014-12-15 15:30:39,1
2743,771,544514988078280704,Gunman in #Sydneysiege identified as Muslim cleric and activist unaffiliated with an organization or party : HTTPURL,2014-12-15 15:31:04,0
4923,2951,544515072203444224,Breaking News : Police Storm Sydney Cafe Where Hostages Are Heldhttp :/ / t.co/P3f2OV2Gmz,2014-12-15 15:31:24,0
641,641,544515097625108480,"CPR being performed on at least 2 after Sydney siege , which has now ended , Australia 's ABC reports HTTPURL",2014-12-15 15:31:30,1
2245,273,544515174376701952,If Sydney had been Texas 10 customers would have drawn guns the moment the ISIS terrorist walked in ... #2A,2014-12-15 15:31:48,0
5071,3099,544515215576948736,"Sydney siege on all day , but we have n't seen any TV reporters hyperventilating , or using words like exclusive , breaking news . Lazy Aussies ?",2014-12-15 15:31:58,0
1832,1832,544515446100090881,Ambulance workers rush injured out moments ago #sydneysiege HTTPURL,2014-12-15 15:32:53,1
5551,3579,544515489016594432,Gunfire and explosions have been heard as armed police stormed the Lindt cafe building in Sydney #sydneysiege,2014-12-15 15:33:03,0
4192,2220,544515517546254338,What we know about suspected hostage taker in Sydney HTTPURL HTTPURL,2014-12-15 15:33:10,0
1382,1382,544515538383564801,"Haron Monis , Hostage-taker in #Sydney : Fled #Iran 96 , suspect in ex-wife killing , 46 sex assaults HTTPURL HTTPURL",2014-12-15 15:33:15,1
2149,177,544515546633355264,All quiet again after multiple gunshots in #MartinPlace . No word on whether hostages are free #SydneySiege HTTPURL,2014-12-15 15:33:17,0
1887,1887,544515584931528704,"To recap : police used flash bang grenades , went in shooting . At least one female hostage has been shot . #sydneysiege",2014-12-15 15:33:26,1
2434,462,544515665319976960,WATCH LIVE : NBC News special report on latest details of #SydneySiege HTTPURL HTTPURL,2014-12-15 15:33:45,0
3888,1916,544515671347200001,"A solitary lunatic , with a history of trauma , sexual violence and a shotgun . Not a jihad , just Martin Bryant in a hat . #sydneysiege",2014-12-15 15:33:47,0
5271,3299,544515781367582720,#SydneySiege :P rayers for the wounded hostages .,2014-12-15 15:34:13,0
413,413,544515850963648512,#BREAKING : A police officer has sustained a gunshot wound to the head . 4 others injured . #SydneySiege,2014-12-15 15:34:30,1
2794,822,544515971637968898,US soccer has a new First Couple : USWNT 's Sydney Leroux & KC 's Dom Dwyer ( 22 goals in ' 14 ) HTTPURL ( via @USER ),2014-12-15 15:34:58,0
912,912,544515999161393152,"Still no information about hostage taker : unclear if alive , injured or killed HTTPURL #sydneysiege HTTPURL",2014-12-15 15:35:05,1
659,659,544516079129993216,Reports medicos have given CPR to two persons . It is unknown whether they are hostages at this stage . #SydneySiege #9News,2014-12-15 15:35:24,1
1598,1598,544516101556961280,"#BREAKING NSW police have confirmed that the siege is over , but have not commented on injuries #sydneysiege HTTPURL",2014-12-15 15:35:29,1
3580,1608,544516142983684097,Gunfire and explosions were heard at the cafe moments after a group of hostages ran from the building . #sydneysiege HTTPURL,2014-12-15 15:35:39,0
5495,3523,544516164333080577,SYDNEY TERROR - Heavily-armed police storm cafe - Multiple hostages flee - Hostages seriously wounded - Gunman said to be dead,2014-12-15 15:35:44,0
2575,603,544516240572940289,#BREAKING : #Sydneysiege latest : * Armed police have stormed cafe * Multiple hostages freed * Paramedics entered scenehttp :/ / t.co/gl30dy8PYN,2014-12-15 15:36:03,0
222,222,544516381031792642,"BREAKING @USER : @USER : "" At least 1 pol officer injured / 4 hostages taken away on stretchers "" #sydneysiege ( @USER )",2014-12-15 15:36:36,1
1057,1057,544516427827249153,#BREAKING : Police confirm that #SydneySiege is over . A bomb robot is to enter the front door of the care shortly .,2014-12-15 15:36:47,1
4148,2176,544516478821613569,VIDEO : Police storm cafe in Sydney . #SydneySiegehttps :/ / t.co/doIVONO5wZ,2014-12-15 15:36:59,0
846,846,544516514519343104,A bomb detection robot has entered the #MartinPl café . #SydneySiege #9News,2014-12-15 15:37:08,1
1803,1803,544516530160300032,Police shootout ends 16 - hour siege in Martin Place . #sydneysiege HTTPURL,2014-12-15 15:37:12,1
2547,575,544516739178827776,"Heartbreaking & beautiful story of how amazing Muslim-Support Hashtag #illridewithyou emerged , way to go Sydney ! :raising_hands: :raised_fist: :OK_hand: HTTPURL",2014-12-15 15:38:01,0
4275,2303,544516940367413248,BREAKING NEWS UPDATE : Police storm Sydney café to end hostage-taking HTTPURL #SydneySiege HTTPURL,2014-12-15 15:38:49,0
377,377,544517264725516288,#BREAKING : Police have confirmed that the #SydneySiege is over . #9News,2014-12-15 15:40:07,1
921,921,544517264054423552,#BREAKING : Police have confirmed that the #SydneySiege is over . #9News,2014-12-15 15:40:07,1
443,443,544517440332627968,AFTER 16 HOURS SYDNEY SIEGE IS FINALLY OVER .,2014-12-15 15:40:49,1
2437,465,544517500118249472,A Muslim woman took her scarf offout of fear after the Sydney SiegeBut she 's comforted by strangers #illridewithyou HTTPURL,2014-12-15 15:41:03,0
1866,1866,544517624114081793,"#BREAKING : NSW police have confirmed the siege in Sydney 's CBD is now over , a police officer is reportedly among the several injured .",2014-12-15 15:41:32,1
4811,2839,544517721757847552,Video of hostages running from #SydneySiege cafe HTTPURL HTTPURL,2014-12-15 15:41:56,0
1397,1397,544517991086710784,"7 people left #SydneySiege on stretchers , 5 receiving immediate treatment , Australia 's ABC reports . HTTPURL",2014-12-15 15:43:00,1
396,396,544518033902149632,"Stretchers taken from Sydney cafe after police storm building ; fate of hostage-taker unknown - @USER , @USER HTTPURL",2014-12-15 15:43:10,1
2808,836,544518036255150080,"Photos , video and live updates from the #Sydneysiege , where hostages have been held in cafe : HTTPURL HTTPURL",2014-12-15 15:43:11,0
4336,2364,544518044643770368,#BREAKING : Police have confirmed Sydney hostage taking is over . #Sydneysiege,2014-12-15 15:43:13,0
5331,3359,544518088117329920,My thoughts and prayers go out to the people affected in the #sydneysiege,2014-12-15 15:43:23,0
5226,3254,544518128798294016,BREAKING NEWS : Australian authorities confirm that the #SydneySiege is over and all hostages have been freed ...,2014-12-15 15:43:33,0
111,111,544518335019229184,#BREAKING : At least two people have died following the #SydneySiege . 5 people are being treated by paramedics .,2014-12-15 15:44:22,1
2400,428,544518337498058753,Sydney siege is over . More details to follow .,2014-12-15 15:44:22,0
5260,3288,544518415952539649,Latest footage from #sydneysiege shows security forces throwing objects into the cafe HTTPURL,2014-12-15 15:44:41,0
2549,577,544518445870497793,"BREAKING : #SydneySiege ends after 16 hours , police reportedly used live ammunition , number of wounded unconfirmed HTTPURL",2014-12-15 15:44:48,0
2748,776,544518583112314880,MOMENTS AGO : Police storm cafe in Sydney where hostages have been held HTTPURL HTTPURL,2014-12-15 15:45:21,0
552,552,544518590104621058,"#SYDNEYSIEGE OVER , police confirm . Reports hostage-taker is down HTTPURL HTTPURL",2014-12-15 15:45:23,1
1694,1694,544518647881170945,BREAKING NEWS : REPORTS OF 2 KILLED IN SYDNEY SIEGE . 7 NEWS,2014-12-15 15:45:36,1
2138,166,544518696463765505,BREAKING : Police say Sydney cafe hostage situation is over after more than 16 hours .,2014-12-15 15:45:48,0
4712,2740,544518707825750016,"BREAKING : Sydney hostage situation is over , @USER say HTTPURL HTTPURL",2014-12-15 15:45:51,0
4569,2597,544518803225604096,BREAKING : Police say the hostage situation in the Sydney cafe has ended . HTTPURL HTTPURL,2014-12-15 15:46:14,0
1504,1504,544518841020473345,"#BREAKING @USER reports #sydneysiege appears to be over . Two people are confirmed dead , three in serious condition .",2014-12-15 15:46:23,1
5462,3490,544518859290464256,"Rest assured , in a non-judgmental way , we are monitoring Sydney , Australia 's ongoing workplace incident .",2014-12-15 15:46:27,0
2829,857,544519021702311936,#SydneySiege - 5 people injured - Reports of at least 2 dead - Bomb disposal unit inside cafe - Police confirm siege is over .,2014-12-15 15:47:06,0
4611,2639,544519024156360704,UPDATE : Police say #Sydneysiege is over HTTPURL HTTPURL,2014-12-15 15:47:06,0
2968,996,544519083300241408,#SydneySiege is over - New South Wales Police Force @USER tweets HTTPURL,2014-12-15 15:47:20,0
1792,1792,544519140552507392,"2 dead , 3 in serious condition after the #SydneySiege , Australia 's ABC reportshttp :/ / t.co/Y62bZ2YYa5",2014-12-15 15:47:34,1
985,985,544519166582337536,Police confirm that #sydneysiege is finally over . Two people reportedly injured after suffering gunshot wounds . HTTPURL,2014-12-15 15:47:40,1
703,703,544519245087121408,BREAKING NEWS : 2 PEOPLE HAVE DIED AND 5 PEOPLE BEING TREATED BY PARAMEDICS IN SYDNEY . SKY NEWS,2014-12-15 15:47:59,1
4639,2667,544519284740079616,Police have confirmed the #SydneySiege is now over after more than 16 hours . HTTPURL HTTPURL,2014-12-15 15:48:08,0
2876,904,544519298015039489,Police confirm Sydney siege has ended - @USER HTTPURL,2014-12-15 15:48:11,0
4160,2188,544519358090084354,"BREAKING : Police say #SydneySiege is "" over , "" fate of remaining hostages is unknown HTTPURL",2014-12-15 15:48:26,0
2927,955,544519396828672000,New South Wales Police confirms the siege in a Lindt cafe in Sydney is over #sydneysiege,2014-12-15 15:48:35,0
4830,2858,544519480018489344,"If you 're taking selfies outside the #sydneysiege hostage situation , you seriously need to reevaluate your life ... HTTPURL",2014-12-15 15:48:55,0
4036,2064,544519486167330817,Hope all hostages get out this cafe ok ! Just seen the gun fire footage in Sydney ! :flushed_face: :see-no-evil_monkey:,2014-12-15 15:48:56,0
4864,2892,544519486498676736,BREAKING : Police say the hostage situation in Sydney is over : HTTPURL #sydneysiege HTTPURL,2014-12-15 15:48:56,0
5679,3707,544519577733173248,Thinking of everyone in Sydney today x,2014-12-15 15:49:18,0
127,127,544519594438696961,No word yet on the whereabouts of gunman Man Monis . #SydneySiege #9News HTTPURL,2014-12-15 15:49:22,1
316,316,544519622389956609,"thank god #SydneySiege is over . so much respect to the police , their courage and bravery is truly amazing . RIP to the 2 people :(",2014-12-15 15:49:29,1
892,892,544519635916169218,BREAKING : Australian police say #SydneySiege is over ; can not confirm status of gunman,2014-12-15 15:49:32,1
1526,1526,544519694401941504,BREAKING : 2 people killed and 3 in serious condition as hostage siege at Sydney café ends - - Australian broadcaster . HTTPURL,2014-12-15 15:49:46,1
1082,1082,544519788752818176,#Sydneysiege ends with shootout leaving two dead and more injured HTTPURL,2014-12-15 15:50:08,1
3329,1357,544519849507307520,The moment #SydneySiege came to an end HTTPURL HTTPURL,2014-12-15 15:50:23,0
1465,1465,544520042810200064,"#sydneysiege is over . 2 confirmed dead , #PrayForSydney #PrayForSydneyHostages #Sydney #hostages",2014-12-15 15:51:09,1
3761,1789,544520121436213248,Video footage shows police storming Sydney cafe HTTPURL #SydneySiege,2014-12-15 15:51:28,0
2551,579,544520195659014145,VIDEO : Watch the dramatic moment heavily armed police stormed the Lindt Chocolate Cafe HTTPURL #sydneysiege #ABCNews24,2014-12-15 15:51:45,0
25,25,544520273718812672,Police confirm that #sydneysiege is finally over . Two people reportedly injured after suffering gunshot wounds HTTPURL,2014-12-15 15:52:04,1
3156,1184,544520344976232449,#BREAKING : Australian police confirm Sydney siege is over,2014-12-15 15:52:21,0
4950,2978,544520379176599552,"Glad to hear the #sydneysiege is over , but saddened that it even happened to begin with . My heart goes out to all those affected . :purple_heart:",2014-12-15 15:52:29,0
3510,1538,544520434767503361,"If those hostages could wait for 16 hours without knowing if they 'd die , you can wait for an official report on the situation . #sydneysiege",2014-12-15 15:52:43,0
2604,632,544520586576547840,Video : The moment the police stormed the Sydney cafe . Police confirm the siege is now over . HTTPURL HTTPURL,2014-12-15 15:53:19,0
3823,1851,544520615441756162,BREAKING : Police says siege at #Sydney cafe is over and hostages have been released . HTTPURL HTTPURL,2014-12-15 15:53:26,0
1497,1497,544520654431981568,"Sad end : 2 people are dead , 3 in serious condition after hostage siege at Sydney cafe , according to Australian broadcaster ABC . #sydneysiege",2014-12-15 15:53:35,1
4665,2693,544520690490417152,The #sydneysiege is over ! Confirmed by Sydney Police on twitter ! Thank god ! I hope everyone are and stays safe !,2014-12-15 15:53:43,0
3102,1130,544520795511611392,"A hostage situation at a Sydney cafe has come to an end , after police stormed the scene . Live updates : HTTPURL #Sydneysiege",2014-12-15 15:54:09,0
5153,3181,544520802339917824,"Security forces storm Sydney cafe where hostages held , gunman identified as Man Haron Monis : HTTPURL HTTPURL",2014-12-15 15:54:10,0
5180,3208,544520888003985408,ALERT : @USER News Special Report : Tactical units storm Sydney cafe - LIVE on @USER TV and HTTPURL HTTPURL,2014-12-15 15:54:31,0
293,293,544520932405284864,"Seven people reportedly taken away on stretchers , with paramedics treating five . #SydneySiege HTTPURL HTTPURL",2014-12-15 15:54:41,1
2536,564,544520949748752384,SYDNEY SIEGE ENDS : - After 16 hours - 2 dead - 3 injured - Status of gunman unknown - 1 officer injuredStay with @USER for the latest .,2014-12-15 15:54:45,0
3732,1760,544520990538358784,MORE : Police say hostage situation in Sydney is over after a swarm of heavily armed police storm downtown cafe : HTTPURL,2014-12-15 15:54:55,0
989,989,544521141335764992,"BREAKING : CNN : Sydney police storm cafe . 2 confirmed dead . Syndey gunman is "" Muslim cleric . "" HTTPURL HTTPURL",2014-12-15 15:55:31,1
886,886,544521166543548416,"Sadly , at this stage , there are two confirmed deaths from what is described as cardiac arrest . Incredibly sad . #SydneySiege",2014-12-15 15:55:37,1
2076,104,544521260840267776,Sydney siege ends as police storm Lindt Cafe and hostages run out HTTPURL,2014-12-15 15:55:59,0
5623,3651,544521433473634304,"Breaking News : #SydneySiege is over , according to police . HTTPURL HTTPURL",2014-12-15 15:56:41,0
3282,1310,544521788777304064,Watch gunfire erupt and hostages flee chocolate shop as #SydneySiege ends HTTPURL HTTPURL,2014-12-15 15:58:05,0
5647,3675,544521880661950464,Authorities have confirmed that #sydneysiege is now over after police storm the building : HTTPURL HTTPURL,2014-12-15 15:58:27,0
2909,937,544521948924248066,WATCH : The dramatic moment tactical teams stormed the Sydney cafe HTTPURL,2014-12-15 15:58:44,0
956,956,552783238415265792,"Breaking : At least 10 dead , 5 injured after tO gunman open fire in offices of Charlie Hebdo , satirical mag that published Mohammed cartoons",2015-01-07 11:06:08,1
